"id_loc","street","neigh","city","state","gaddress","glat","glng","gbnelat","gbnelng","gbswlat","gbswlng","visited"
8664,"RUA PEREIRA DE SIQUEIRA","TIJUCA","RIO DE JANEIRO","RJ","Rua Pereira de Siqueira - Tijuca, Rio de Janeiro, 20550-020, Brazil",-22.9187,-43.2238,-22.9209,-43.2279,-22.9199,-43.2258,"2013-08-17 20:57:46"
8665,"RUA PEREIRA LANDIM","RAMOS","RIO DE JANEIRO","RJ","Rua Pereira Landim - Ramos, Rio de Janeiro, 21031-620, Brazil",-22.8505,-43.2561,-22.8539,-43.2607,-22.8523,-43.2584,"2013-08-17 20:57:47"
8666,"RUA PEREIRA NUNES","TIJUCA","RIO DE JANEIRO","RJ","Rua Pereira Nunes - Tijuca, Rio de Janeiro, 20511-120, Brazil",-22.9155,-43.2361,-22.9239,-43.2408,-22.9238,-43.2363,"2013-08-17 20:57:47"
8667,"RUA PEREIRA NUNES","VL ISABEL","RIO DE JANEIRO","RJ","Rua Pereira Nunes - Vila Isabel, Rio de Janeiro, 20511-120, Brazil",-22.9149,-43.2404,-22.9166,-43.2408,-22.9158,-43.2406,"2013-08-17 20:57:48"
8668,"RUA PERNAMBUCO","ENGENHO DE DENTRO","RIO DE JANEIRO","RJ","Rua Pernambuco - Engenho de Dentro, Rio de Janeiro, 20730-030, Brazil",-22.897,-43.2936,-22.9001,-43.3053,-22.8986,-43.2993,"2013-08-17 20:57:49"
8669,"RUA PETER LUND","CAJU","RIO DE JANEIRO","RJ","Rua Peter Lund - Caju, Rio de Janeiro, 20930-390, Brazil",-22.8829,-43.2252,-22.8847,-43.2274,-22.8837,-43.2261,"2013-08-17 20:57:50"
8670,"RUA PETROLANDIA","VISTA ALEGRE","RIO DE JANEIRO","RJ","Rua Petrolândia - Vista Alegre, Rio de Janeiro, 21230-720, Brazil",-22.8277,-43.318,-22.8329,-43.319,-22.8308,-43.3184,"2013-08-17 20:57:51"
8671,"RUA PIAUI","CACHAMBI","RIO DE JANEIRO","RJ","Rua Piauí, Rio de Janeiro, 20770-130, Brazil",-22.887,-43.2867,-22.8967,-43.2881,-22.8916,-43.2878,"2013-08-17 20:57:52"
8672,"RUA PIAUI","ENGENHO DE DENTRO","RIO DE JANEIRO","RJ","Rua Piauí - Engenho de Dentro, Rio de Janeiro, 20770-130, Brazil",-22.887,-43.2867,-22.8967,-43.2881,-22.892,-43.2877,"2013-08-17 20:57:53"
8673,"RUA PIAUI","MEIER","RIO DE JANEIRO","RJ","Rua Piauí, Rio de Janeiro, 20770-130, Brazil",-22.887,-43.2867,-22.8967,-43.2881,-22.8916,-43.2878,"2013-08-17 20:57:54"
8674,"RUA PIAUI","TODOS OS SANTOS","RIO DE JANEIRO","RJ","Rua Piauí - Todos os Santos, Rio de Janeiro, 20770-130, Brazil",-22.8951,-43.2867,-22.8967,-43.287,-22.8965,-43.2868,"2013-08-17 20:57:55"
8675,"RUA PINHARA","ROCHA MIRANDA","RIO DE JANEIRO","RJ","Rua Pinhará - Rocha Miranda, Rio de Janeiro, 21540-650, Brazil",-22.8482,-43.3377,-22.8523,-43.3426,-22.8498,-43.3408,"2013-08-17 20:57:56"
8676,"RUA PINHEIRO DA CUNHA","MUDA","RIO DE JANEIRO","RJ","Rua Pinheiro da Cunha - Tijuca, Rio de Janeiro, 20530-360, Brazil",-22.9403,-43.2483,-22.9419,-43.2497,-22.9411,-43.2491,"2013-08-17 20:57:56"
8677,"RUA PINHEIRO DA CUNHA","TIJUCA","RIO DE JANEIRO","RJ","Rua Pinheiro da Cunha - Tijuca, Rio de Janeiro, 20530-360, Brazil",-22.9403,-43.2483,-22.9419,-43.2497,-22.9411,-43.2491,"2013-08-17 20:57:57"
8678,"RUA PINHEIRO GUIMARAES","BOTAFOGO","RIO DE JANEIRO","RJ","Rua Pinheiro Guimarães - Botafogo, Rio de Janeiro, 22281-080, Brazil",-22.958,-43.1914,-22.9589,-43.1975,-22.9584,-43.1941,"2013-08-17 20:57:58"
8679,"RUA PINHEIRO GUIMARAES","HUMAITA","RIO DE JANEIRO","RJ","Rua Pinheiro Guimarães - Botafogo, Rio de Janeiro, 22281-080, Brazil",-22.958,-43.1914,-22.9589,-43.1975,-22.9584,-43.1941,"2013-08-17 20:57:59"
8680,"RUA PINHEIRO GUIMARAES","LEBLON","RIO DE JANEIRO","RJ","Rua Pinheiro Guimarães - Botafogo, Rio de Janeiro, 22281-080, Brazil",-22.958,-43.1917,-22.9589,-43.1975,-22.9585,-43.1945,"2013-08-17 20:58:00"
8681,"RUA PINHEIRO MACHADO","BOTAFOGO","RIO DE JANEIRO","RJ","Rua Pinheiro Machado - Botafogo, Rio de Janeiro, 22231-090, Brazil",-22.9367,-43.1822,-22.9421,-43.1836,-22.9396,-43.183,"2013-08-17 20:58:01"
8682,"RUA PINHEIRO MACHADO","LARANJEIRAS","RIO DE JANEIRO","RJ","Rua Pinheiro Machado - Laranjeiras, Rio de Janeiro, 22231-090, Brazil",-22.9331,-43.1826,-22.9408,-43.1848,-22.9369,-43.1838,"2013-08-17 20:58:02"
8683,"RUA PINTO ALPOIM","JD GUANABARA","RIO DE JANEIRO","RJ","Rua Pinto Alpoim - Jardim Guanabara, Rio de Janeiro, 21940-230, Brazil",-22.8147,-43.1978,-22.8181,-43.2015,-22.8164,-43.1996,"2013-08-17 20:58:03"
8684,"RUA PINTO DE FIGUEIREDO","TIJUCA","RIO DE JANEIRO","RJ","Rua Pinto de Figueiredo - Tijuca, Rio de Janeiro, 20511-240, Brazil",-22.9241,-43.2349,-22.9257,-43.2372,-22.925,-43.2359,"2013-08-17 20:58:03"
8685,"RUA PINTO GUEDES","TIJUCA","RIO DE JANEIRO","RJ","Rua Pinto Guedes - Tijuca, Rio de Janeiro, 20511-320, Brazil",-22.932,-43.2428,-22.9343,-43.247,-22.9334,-43.2451,"2013-08-17 20:58:04"
8686,"RUA PINTO TELES","PÇ SECA","RIO DE JANEIRO","RJ","Rua Pinto Guedes - Tijuca, Rio de Janeiro, 20511-320, Brazil",-22.932,-43.2428,-22.9343,-43.247,-22.9334,-43.2451,"2013-08-17 20:58:04"
8687,"RUA PINTOR LEANDRO JOAQUIM","CID DE DEUS","RIO DE JANEIRO","RJ","Rua Pintor Leandro Joaquim - Cidade de Deus, Taquara, Rio de Janeiro, 22770-650, Brazil",-22.945,-43.3642,-22.9451,-43.3642,-22.9451,-43.3642,"2013-08-17 20:58:05"
8688,"RUA PINTOR LEANDRO JOAQUIM","PECHINCHA","RIO DE JANEIRO","RJ","Rua Pintor Leandro Joaquim - Taquara, Rio de Janeiro, 22770-650, Brazil",-22.9415,-43.362,-22.9451,-43.3642,-22.9433,-43.3626,"2013-08-17 20:58:06"
8689,"RUA PIO CORREIA","HUMAITA","RIO DE JANEIRO","RJ","Rua Pio Correia - Humaitá, Rio de Janeiro, 22461-240, Brazil",-22.9585,-43.2035,-22.9595,-43.2042,-22.9589,-43.2036,"2013-08-17 20:58:07"
8690,"RUA PIO CORREIA","JD BOTANICO","RIO DE JANEIRO","RJ","Rua Pio Correia - Humaitá, Rio de Janeiro, 22461-240, Brazil",-22.9585,-43.2035,-22.9595,-43.2042,-22.9589,-43.2036,"2013-08-17 20:58:09"
8691,"RUA PIO CORREIA","LAGOA","RIO DE JANEIRO","RJ","Rua Pio Correia - Humaitá, Rio de Janeiro, 22461-240, Brazil",-22.9585,-43.2035,-22.9595,-43.2042,-22.9589,-43.2036,"2013-08-17 20:58:09"
8692,"RUA PIO DUTRA","ILHA DO GOVERNADOR","RIO DE JANEIRO","RJ","Rua Pio Dutra - Ilha do Governador, Rio de Janeiro, 21911-200, Brazil",-22.7908,-43.171,-22.794,-43.1766,-22.7923,-43.1737,"2013-08-17 20:58:10"
8693,"RUA PIRACANJUBA","VL KOSMOS","RIO DE JANEIRO","RJ","Rua Piracanjuba - Vila Kosmos, Rio de Janeiro, 21220-240, Brazil",-22.851,-43.3094,-22.8533,-43.3098,-22.8529,-43.3098,"2013-08-17 20:58:11"
8694,"RUA PIRAGIBE","PILARES","RIO DE JANEIRO","RJ","Rua Piragibe - Inhaúma, Rio de Janeiro, Brazil",-22.879,-43.2834,-22.8811,-43.2847,-22.88,-43.284,"2013-08-17 20:58:12"
8695,"RUA PIRAGIBE FROTA AGUIAR","COPACABANA","RIO DE JANEIRO","RJ","Rua Piragibe Frota Aguiar - Copacabana, Rio de Janeiro, 22071-090, Brazil",-22.9836,-43.1942,-22.9839,-43.195,-22.9837,-43.1946,"2013-08-17 20:58:13"
8696,"RUA PIRAGIBE FROTA AGUIAR","IPANEMA","RIO DE JANEIRO","RJ","Rua Piragibe Frota Aguiar - Ipanema, Rio de Janeiro, 22071-090, Brazil",-22.9836,-43.1942,-22.9839,-43.1951,-22.9837,-43.1946,"2013-08-17 20:58:13"
8697,"RUA PIRAQUARA","REALENGO","RIO DE JANEIRO","RJ","Rua Piraquara - Realengo, Rio de Janeiro, Brazil",-22.8789,-43.4143,-22.889,-43.4233,-22.884,-43.4188,"2013-08-17 20:58:14"
8698,"RUA PIRES DE ALMEIDA","LARANJEIRAS","RIO DE JANEIRO","RJ","Rua Pires de Almeida - Laranjeiras, Rio de Janeiro, 22240-150, Brazil",-22.9364,-43.1934,-22.9384,-43.1946,-22.9374,-43.1941,"2013-08-17 20:58:15"
8699,"RUA PLANALTO MINEIRO","VL VALQUEIRE","RIO DE JANEIRO","RJ","Rua Planalto Mineiro - Vila Valqueire, Rio de Janeiro, 21330-310, Brazil",-22.885,-43.3703,-22.8864,-43.3714,-22.8854,-43.3703,"2013-08-17 20:58:17"
8700,"RUA POMPEU LOUREIRO","COPACABANA","RIO DE JANEIRO","RJ","Rua Pompeu Loureiro - Copacabana, Rio de Janeiro, 22061-000, Brazil",-22.9714,-43.1914,-22.9768,-43.1955,-22.9743,-43.1929,"2013-08-17 20:58:17"
8701,"RUA PONTES CORREIA","ANDARAI","RIO DE JANEIRO","RJ","Rua Pontes Correia - Andaraí, Rio de Janeiro, 20510-050, Brazil",-22.9197,-43.2442,-22.9251,-43.2478,-22.9216,-43.2464,"2013-08-17 20:58:18"
8702,"RUA PONTES CORREIA","TIJUCA","RIO DE JANEIRO","RJ","Rua Pontes Correia - Andaraí, Rio de Janeiro, 20510-050, Brazil",-22.9197,-43.2442,-22.9251,-43.2478,-22.9216,-43.2464,"2013-08-17 20:58:19"
8703,"RUA PORTO SANTANA","VL VALQUEIRE","RIO DE JANEIRO","RJ","Rua Porto Santana - Vila Valqueire, Rio de Janeiro, 21330-290, Brazil",-22.8841,-43.3705,-22.8872,-43.3736,-22.8856,-43.3723,"2013-08-17 20:58:19"
8704,"RUA PORTO SEGURO","JD GUANABARA","RIO DE JANEIRO","RJ","Rua Porto Seguro - Jardim Guanabara, Rio de Janeiro, 21931-060, Brazil",-22.8158,-43.1892,-22.8184,-43.1915,-22.8164,-43.1898,"2013-08-17 20:58:20"
8705,"RUA POTIGUARA","FREGUESIA","RIO DE JANEIRO","RJ","Rua Potiguara - Freguesia, Rio de Janeiro, 22750-290, Brazil",-22.9408,-43.3322,-22.9445,-43.3401,-22.9427,-43.336,"2013-08-17 20:58:21"
8706,"RUA POTIGUARA","JACAREPAGUA FREGUESIA","RIO DE JANEIRO","RJ","Rua Potiguara - Freguesia, Rio de Janeiro, 22750-290, Brazil",-22.9408,-43.3322,-22.9445,-43.3401,-22.9427,-43.336,"2013-08-17 20:58:22"
8707,"RUA POUSO ALTO","TANQUE","RIO DE JANEIRO","RJ","Rua Pouso Alto - Tanque, Rio de Janeiro, 22735-220, Brazil",-22.9207,-43.3604,-22.9239,-43.3646,-22.9219,-43.3628,"2013-08-17 20:58:23"
8708,"RUA POVINA CAVALCANTI","S CONRADO","RIO DE JANEIRO","RJ","Rua Povina Cavalcanti - São Conrado, Rio de Janeiro, 22610-080, Brazil",-22.9962,-43.2585,-22.9974,-43.2604,-22.9974,-43.2604,"2013-08-17 20:58:24"
8709,"RUA PRADO JR","COPACABANA","RIO DE JANEIRO","RJ","Avenida Prado Júnior - Copacabana, Rio de Janeiro, Brazil",-22.9616,-43.1741,-22.9655,-43.1762,-22.9634,-43.1753,"2013-08-17 20:58:25"
8710,"RUA PRAZERES,DOS","TAQUARA","RIO DE JANEIRO","RJ","Rua dos Prazeres - Taquara, Rio de Janeiro, Brazil",-22.9282,-43.3693,-22.9293,-43.3733,-22.9282,-43.3715,"2013-08-17 20:58:26"
8711,"RUA PREF OLIMPIO DE MELO","BENFICA","RIO DE JANEIRO","RJ","Rua Prefeito Olympio de Melo - Benfica, Rio de Janeiro, Brazil",-22.8872,-43.2303,-22.8959,-43.2412,-22.8915,-43.2357,"2013-08-17 20:58:27"
8712,"RUA PREF OLIMPIO DE MELO","S CRISTOVAO","RIO DE JANEIRO","RJ","Rua Prefeito Olympio de Melo, Rio de Janeiro, Brazil",-22.8868,-43.2299,-22.8959,-43.2412,-22.8915,-43.2357,"2013-08-17 20:58:28"
8713,"RUA PRES ALFONSO LOPEZ","COPACABANA","RIO DE JANEIRO","RJ","Copacabana, Rio de Janeiro, Brazil",-22.9601,-43.1733,-22.9921,-43.199,-22.967,-43.1807,"2013-08-17 20:58:29"
8714,"RUA PRES ALFONSO LOPEZ","LAGOA","RIO DE JANEIRO","RJ","Lagoa, Rio de Janeiro, Brazil",-22.9598,-43.1957,-22.9809,-43.2262,-22.9711,-43.2119,"2013-08-17 20:58:30"
8715,"RUA PRES CARLOS DE CAMPOS","LARANJEIRAS","RIO DE JANEIRO","RJ","Rua Presidente Carlos de Campos - Laranjeiras, Rio de Janeiro, 22231-080, Brazil",-22.9363,-43.1809,-22.9389,-43.1832,-22.9382,-43.1819,"2013-08-17 20:58:32"
8716,"RUA PRES CARLOS LUZ","IPANEMA","RIO DE JANEIRO","RJ","Rua Presidente Carlos Luz - Jardim Botânico, Rio de Janeiro, 22460-060, Brazil",-22.9638,-43.2236,-22.9643,-43.2238,-22.9643,-43.2236,"2013-08-17 20:58:33"
8717,"RUA PRES NEREU RAMOS","RECREIO DOS BANDEIRANTES","RIO DE JANEIRO","RJ","Rua Presidente Nereu Ramos - Recreio dos Bandeirantes, Rio de Janeiro, 22795-080, Brazil",-23.0243,-43.4575,-23.0293,-43.4694,-23.0263,-43.4637,"2013-08-17 20:58:34"
8718,"RUA PRINCESA","MONERO","RIO DE JANEIRO","RJ","Moneró, Rio de Janeiro, Brazil",-22.7934,-43.1914,-22.8011,-43.2025,-22.8,-43.2,"2013-08-17 20:58:34"
8719,"RUA PRINCESA JANUARIA","FLAMENGO","RIO DE JANEIRO","RJ","Rua Princesa Januária - Flamengo, Rio de Janeiro, 22250-090, Brazil",-22.9379,-43.1743,-22.9388,-43.1754,-22.9381,-43.1748,"2013-08-17 20:58:35"
8720,"RUA PROF ABELARDO LOBO","LAGOA","RIO DE JANEIRO","RJ","Rua Professor Abelardo Lobo - Lagoa, Rio de Janeiro, 22470-240, Brazil",-22.9603,-43.2032,-22.9627,-43.2062,-22.9613,-43.2047,"2013-08-17 20:58:36"
8721,"RUA PROF ALBERTO MEYER","PITANGUEIRAS","RIO DE JANEIRO","RJ","Rua Professor Alberto Meier - Pitangueiras, Rio de Janeiro, 21930-310, Brazil",-22.8168,-43.1775,-22.8186,-43.1814,-22.8173,-43.1798,"2013-08-17 20:58:37"
8722,"RUA PROF ALFREDO COLOMBO","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Rua Professor Alfredo Colombo - Barra da Tijuca, Rio de Janeiro, 22793-700, Brazil",-23.0008,-43.3884,-23.0063,-43.3888,-23.0033,-43.3885,"2013-08-17 20:58:37"
8723,"RUA PROF ALVARO RODRIGUES","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Barra da Tijuca, Rio de Janeiro, Brazil",-22.9724,-43.2757,-23.0233,-43.4511,-23,-43.3658,"2013-08-17 20:58:38"
8724,"RUA PROF ALVARO RODRIGUES","BOTAFOGO","RIO DE JANEIRO","RJ","Rua Professor Álvaro Rodrigues - Botafogo, Rio de Janeiro, 22280-040, Brazil",-22.949,-43.1809,-22.9538,-43.1859,-22.9518,-43.1832,"2013-08-17 20:58:39"
8725,"RUA PROF ANTONIO MARIA TEIXEIRA","LEBLON","RIO DE JANEIRO","RJ","Rua Professor Antônio Maria Teixeira - Leblon, Rio de Janeiro, 22430-050, Brazil",-22.9828,-43.2155,-22.9828,-43.2179,-22.9828,-43.2165,"2013-08-17 20:58:42"
8726,"RUA PROF ARTHUR RAMOS","LEBLON","RIO DE JANEIRO","RJ","Rua Professor Arthur Ramos - Leblon, Rio de Janeiro, 22441-110, Brazil",-22.9832,-43.2233,-22.9842,-43.2253,-22.9839,-43.2243,"2013-08-17 20:58:42"
8727,"RUA PROF AZEVEDO MARQUES","LEBLON","RIO DE JANEIRO","RJ","Rua Professor Azevedo Marques - Leblon, Rio de Janeiro, 22450-030, Brazil",-22.9847,-43.2282,-22.9853,-43.2294,-22.9848,-43.2291,"2013-08-17 20:58:43"
8728,"RUA PROF BRANDAO FILHO","LEBLON","RIO DE JANEIRO","RJ","Rua Professor Brandão Filho - Leblon, Rio de Janeiro, 22450-180, Brazil",-22.9871,-43.2311,-22.9876,-43.2319,-22.9874,-43.2317,"2013-08-17 20:58:44"
8729,"RUA PROF CASTILHOS","CAMPO GRANDE","RIO DE JANEIRO","RJ","Rua Professor Castilhos - Campo Grande, Rio de Janeiro, 23045-060, Brazil",-22.9077,-43.5642,-22.9101,-43.5647,-22.9082,-43.5646,"2013-08-17 20:58:46"
8730,"RUA PROF COUTINHO FROIS","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Avenida Professor Coutinho Fróis - Barra da Tijuca, Rio de Janeiro, 22620-360, Brazil",-23.0078,-43.3154,-23.0131,-43.317,-23.0108,-43.3163,"2013-08-17 20:58:47"
8731,"RUA PROF EURICO RABELO","MARACANA","RIO DE JANEIRO","RJ","Rua Professor Eurico Rabelo - Maracanã, Rio de Janeiro, 20271-150, Brazil",-22.9122,-43.2283,-22.9155,-43.2338,-22.9139,-43.231,"2013-08-17 20:58:48"
8732,"RUA PROF FERREIRA DA ROSA","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Rua Professor Ferreira da Rosa - Barra da Tijuca, Rio de Janeiro, 22611-230, Brazil",-23.0066,-43.2962,-23.0102,-43.2973,-23.0081,-43.2972,"2013-08-17 20:58:49"
8733,"RUA PROF GABIZO","MARACANA","RIO DE JANEIRO","RJ","Rua Professor Gabizo - Maracanã, Rio de Janeiro, Brazil",-22.9137,-43.2178,-22.9228,-43.2252,-22.9172,-43.2211,"2013-08-17 20:58:50"
8734,"RUA PROF GABIZO","TIJUCA","RIO DE JANEIRO","RJ","Rua Professor Gabizo - Tijuca, Rio de Janeiro, Brazil",-22.9139,-43.2176,-22.9232,-43.2248,-22.918,-43.22,"2013-08-17 20:58:51"
8735,"RUA PROF GASTAO BAHIANA","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Barra da Tijuca, Rio de Janeiro, Brazil",-22.9724,-43.2757,-23.0233,-43.4511,-23,-43.3658,"2013-08-17 20:58:51"
8736,"RUA PROF GASTAO BAHIANA","COPACABANA","RIO DE JANEIRO","RJ","Rua Professor Gastão Bahiana - Copacabana, Rio de Janeiro, 22071-030, Brazil",-22.9771,-43.1929,-22.9778,-43.1946,-22.9776,-43.1939,"2013-08-17 20:58:52"
8737,"RUA PROF GASTAO BAHIANA","LAGOA","RIO DE JANEIRO","RJ","Rua Professor Gastão Bahiana - Ipanema, Rio de Janeiro, 22071-030, Brazil",-22.977,-43.1946,-22.9781,-43.1986,-22.9774,-43.1967,"2013-08-17 20:58:53"
8738,"RUA PROF HELION POVOA","TIJUCA","RIO DE JANEIRO","RJ","Rua Professor Helion Póvoa - Tijuca, Rio de Janeiro, 20510-190, Brazil",-22.9346,-43.237,-22.9351,-43.2378,-22.9349,-43.2374,"2013-08-17 20:58:54"
8739,"RUA PROF HENRIQUE COSTA","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Barra da Tijuca, Rio de Janeiro, Brazil",-22.9724,-43.2757,-23.0233,-43.4511,-23,-43.3658,"2013-08-17 20:58:55"
8740,"RUA PROF HENRIQUE COSTA","FREGUESIA","RIO DE JANEIRO","RJ","Rua Professor Henrique Costa, Rio de Janeiro, Brazil",-22.9277,-43.3592,-22.9355,-43.3637,-22.9313,-43.3621,"2013-08-17 20:58:55"
8741,"RUA PROF HENRIQUE COSTA","JACAREPAGUA","RIO DE JANEIRO","RJ","Rua Professor Henrique Costa, Rio de Janeiro, Brazil",-22.9277,-43.3592,-22.9355,-43.3637,-22.9313,-43.3621,"2013-08-17 20:58:56"
8742,"RUA PROF HENRIQUE COSTA","JACAREPAGUA FREGUESIA","RIO DE JANEIRO","RJ","Rua Professor Henrique Costa, Rio de Janeiro, Brazil",-22.9277,-43.3592,-22.9355,-43.3637,-22.9313,-43.3621,"2013-08-17 20:58:57"
8743,"RUA PROF HENRIQUE COSTA","PECHINCHA","RIO DE JANEIRO","RJ","Rua Professor Henrique Costa - Pechincha, Rio de Janeiro, Brazil",-22.9285,-43.3608,-22.9343,-43.3636,-22.9324,-43.363,"2013-08-17 20:58:59"
8744,"RUA PROF HERMES LIMA","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Rua Professor Hermes Lima - Recreio dos Bandeirantes, Rio de Janeiro, Brazil",-23.0203,-43.4504,-23.0258,-43.4673,-23.0228,-43.4583,"2013-08-17 20:59:00"
8745,"RUA PROF HERMES LIMA","RECREIO DOS BANDEIRANTES","RIO DE JANEIRO","RJ","Rua Professor Hermes Lima - Recreio dos Bandeirantes, Rio de Janeiro, Brazil",-23.0203,-43.4504,-23.0258,-43.4673,-23.0228,-43.4583,"2013-08-17 20:59:00"
8746,"RUA PROF JOAO MASSENA","VISTA ALEGRE","RIO DE JANEIRO","RJ","Rua Professor João Massena - Vista Alegre, Rio de Janeiro, 21236-060, Brazil",-22.8285,-43.3146,-22.8321,-43.3152,-22.8304,-43.3149,"2013-08-17 20:59:01"
8747,"RUA PROF LEON LIFCHITZ","RECREIO DOS BANDEIRANTES","RIO DE JANEIRO","RJ","Rio de Janeiro, Brazil",-22.749,-43.0994,-23.083,-43.7954,-22.9035,-43.2096,"2013-08-17 20:59:03"
8748,"RUA PROF LUIZ CANTANHEDE","LARANJEIRAS","RIO DE JANEIRO","RJ","Rua Professor Luís Cantanhede - Laranjeiras, Rio de Janeiro, 22245-040, Brazil",-22.9391,-43.1896,-22.9428,-43.1907,-22.9409,-43.1906,"2013-08-17 17:24:22"
8749,"RUA PROF MANUEL FERREIRA","GAVEA","RIO DE JANEIRO","RJ","Rua Professor Manuel Ferreira - Gávea, Rio de Janeiro, 22451-030, Brazil",-22.9763,-43.2279,-22.9787,-43.2292,-22.9777,-43.2283,"2013-08-17 20:59:04"
8750,"RUA PROF MANUEL LIMA","JACAREPAGUA FREGUESIA","RIO DE JANEIRO","RJ","Rua Professor Manuel Lima - Freguesia, Rio de Janeiro, 22760-130, Brazil",-22.9392,-43.3481,-22.9394,-43.3489,-22.9393,-43.3484,"2013-08-17 20:59:05"
8751,"RUA PROF MILWARD","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Rua Professor Milward - Barra da Tijuca, Rio de Janeiro, 22611-070, Brazil",-23.0076,-43.294,-23.0081,-43.2972,-23.0076,-43.2956,"2013-08-17 20:59:06"
8752,"RUA PROF MOTTA MAIA","RECREIO DOS BANDEIRANTES","RIO DE JANEIRO","RJ","Rua Professor Mota Maia - Recreio dos Bandeirantes, Rio de Janeiro, 22795-275, Brazil",-23.0194,-43.4539,-23.0207,-43.4588,-23.0201,-43.4564,"2013-08-17 20:59:07"
8753,"RUA PROF NEHEMIAS GUEIROS","RECREIO DOS BANDEIRANTES","RIO DE JANEIRO","RJ","Rua Professor Nehemias Gueiros - Recreio dos Bandeirantes, Rio de Janeiro, Brazil",-23.0153,-43.4528,-23.0198,-43.4543,-23.0176,-43.4536,"2013-08-17 20:59:08"
8754,"RUA PROF OLIVEIRA DE MENEZES","ROCHA","RIO DE JANEIRO","RJ","Rua Professor Oliveira de Menezes - Rocha, Rio de Janeiro, 20960-070, Brazil",-22.8992,-43.2518,-22.8994,-43.2538,-22.8993,-43.2524,"2013-08-17 20:59:09"
8755,"RUA PROF ORTIZ MONTEIRO","LARANJEIRAS","RIO DE JANEIRO","RJ","Rua Professor Ortiz Monteiro - Laranjeiras, Rio de Janeiro, 22245-100, Brazil",-22.9409,-43.1917,-22.943,-43.1924,-22.9418,-43.1923,"2013-08-17 20:59:09"
8756,"RUA PROF PLINIO BASTOS","OLARIA","RIO DE JANEIRO","RJ","Avenida Professor Plínio Bastos - Olaria, Rio de Janeiro, 21021-350, Brazil",-22.8366,-43.2635,-22.8432,-43.2685,-22.8397,-43.2664,"2013-08-17 20:59:10"
8757,"RUA PROF SABOIA RIBEIRO","LEBLON","RIO DE JANEIRO","RJ","Leblon, Rio de Janeiro, Brazil",-22.9747,-43.2145,-22.9898,-43.237,-22.9836,-43.2222,"2013-08-17 20:59:11"
8758,"RUA PROF SALDANHA","JD BOTANICO","RIO DE JANEIRO","RJ","Rua Professor Saldanha - Jardim Botânico, Rio de Janeiro, 22461-220, Brazil",-22.9591,-43.205,-22.9599,-43.2053,-22.9593,-43.2051,"2013-08-17 20:59:12"
8759,"RUA PROF SALDANHA","LAGOA","RIO DE JANEIRO","RJ","Rua Professor Saldanha - Lagoa, Rio de Janeiro, 22461-220, Brazil",-22.9604,-43.2049,-22.9614,-43.2051,-22.9608,-43.205,"2013-08-17 20:59:13"
8760,"RUA PROF SILVIO LEITE","BARRA DA TIJUCA","RIO DE JANEIRO","RJ","Barra da Tijuca, Rio de Janeiro, Brazil",-22.9724,-43.2757,-23.0233,-43.4511,-23,-43.3658,"2013-08-17 20:59:13"
8761,"RUA PROF TACIEL CYLLENO","RECREIO DOS BANDEIRANTES","RIO DE JANEIRO","RJ","Rua Professor Taciel Cylleno - Recreio dos Bandeirantes, Rio de Janeiro, 22790-010, Brazil",-23.0135,-43.447,-23.0171,-43.4509,-23.015,-43.4486,"2013-08-17 20:59:15"
8762,"RUA PROF TEIXEIRA DA ROCHA","VL DA PENHA","RIO DE JANEIRO","RJ","Rua Professor Teixeira da Rocha - Vila da Penha, Rio de Janeiro, 21220-430, Brazil",-22.8417,-43.3138,-22.8431,-43.3173,-22.8422,-43.3152,"2013-08-17 20:59:16"
8763,"RUA PROF VALADARES","GRAJAU","RIO DE JANEIRO","RJ","Rua Professor Valadares - Grajaú, Rio de Janeiro, 20561-020, Brazil",-22.9194,-43.2616,-22.922,-43.268,-22.9209,-43.2652,"2013-08-17 20:59:17"
8764,"RUA PROF VERISSIMO DA COSTA","JD GUANABARA","RIO DE JANEIRO","RJ","Rua Professor Veríssimo da Costa - Jardim Guanabara, Rio de Janeiro, 21940-140, Brazil",-22.811,-43.2033,-22.8135,-43.2058,-22.8117,-43.205,"2013-08-17 20:59:18"
8765,"RUA PROFA EDNA CORTE SILVEIRA","RECREIO DOS BANDEIRANTES","RIO DE JANEIRO","RJ","Rua Professora Edna Côrte Silveira - Recreio dos Bandeirantes, Rio de Janeiro, 22795-830, Brazil",-23.0256,-43.4763,-23.0265,-43.4812,-23.026,-43.4787,"2013-08-17 20:59:19"
8766,"RUA PROFA ESTELITA LINS","LARANJEIRAS","RIO DE JANEIRO","RJ","Rua Professora Estelita Lins - Laranjeiras, Rio de Janeiro, 22245-150, Brazil",-22.9382,-43.1908,-22.9404,-43.1917,-22.9386,-43.1908,"2013-08-17 20:59:19"
